"","Austria","Belgium","Croatia","Czech","Denmark","Developed","Emerging","Estonia","Finland","France","Frontier","Germany","Greece","Hungary","Ireland","Italy","Kazakhstan","Lithuania","Netherland","Norway","Poland","Portugal","Romania","Russia","Serbia","Slovenia","Spain","Sweden","Switzerland","Turkey","UK","World","Date"
"14",-0.0118663421491663,-0.0153413480581475,0.0142258751028608,-0.0224026480511287,0.000297792549352071,-0.00846344066033157,-0.0105035195089482,-0.000696589730848319,0.00925442722817452,-0.00777478302581403,0.0229725717739618,-0.0110522472204116,0.00029880111127965,-0.0242257841674609,0.00454824179294559,-0.00885601288964129,0.0306508022698795,0.00651911256764774,-0.0121167913410002,-0.0162721037321878,-0.0024115803414537,-0.0114309418209747,-0.0158682375056776,-0.0101762672502782,0.0191106621372996,0.0440664821684853,-0.00406255579437484,0.00752871277517745,-0.00211359656325734,-0.00765200344126143,-0.0133100926599374,-0.0136835499390237,2008-06-20
"15",-0.00996640444928763,-0.023056956398603,-0.0153230998699722,-0.0041974273970178,-0.0152979713560515,-0.00992908813503312,-0.0171387336684973,-0.00944813898715436,-0.0284926253265323,-0.00962973394868214,-0.0186475685951566,-0.00911258046768662,-0.0401146919557105,-0.00459914820511484,-0.0200989106101321,-0.0124542594697369,-0.0326864743131139,-0.00946208983051395,-0.0133509262536239,-0.0163365813426969,-0.0278211078607234,-0.0142326363698875,-0.0186868203627342,-0.0183583630235825,-0.00591269257027743,-0.00838727047198133,-0.00994645643482352,-0.0295736065616705,-0.0197807125497229,-0.0099980390134483,-0.000283170341988469,-0.0041717502070876,2008-06-23
"16",-0.00542574703253735,0.00816443788860344,0.00267344066897338,-0.0157473480466447,-0.00715998676259329,-0.000555924351363878,-0.0138549756012555,0.00688621598885395,0.0044380338045129,-0.00168582129725743,-0.00793486322285829,-0.00257413308550015,-0.00676486914539884,0.00749532299801114,-0.0133890715363726,0.00163988074154275,-0.00850159444794451,0.00688531332539373,0.00466847661776925,0.00484922199219494,0.00580438190127772,-0.0188321013492736,-0.0121625666990478,-0.0187428709872632,-0.00458057721930829,-0.0128186165666456,-0.00840532951379916,-0.0132616850147005,0.00825397239341894,-0.00820513497502924,8.75904736593892e-06,-0.00238898020434701,2008-06-24
"17",0.00995695574814673,0.0149894553897113,-0.00147302298828861,0.00202457052703376,0.014366433089461,0.00984626710880007,0.00836851845769914,-0.000376989705682594,0.0360972378248736,0.0127154875990759,-0.00155431081355174,0.0103294751667139,0.0303469611833765,0.0209937957479698,0.0269628530167784,0.0132269070720127,-0.000331438549901857,0.00257171660347442,0.0106278953358653,0.00232878641937134,0.00733257113550905,0.0119419390539913,-0.00459807035455588,0.00665484429347221,-0.0106638403453567,-0.00173288238753884,0.0187645275134829,0.0127474173357391,0.00394377034619148,0.0202896197656683,0.00426819434982352,0.00512447475453259,2008-06-25
"18",-0.0202526829453339,-0.0690359938758898,0.00216685790266216,-0.00126699859366184,-0.00364351248607476,-0.0140781049631577,-0.00418420431245169,-0.00862058709190681,-0.0197435661798114,-0.0121707704476102,0.0197872883246362,-0.0113991346023968,-0.0132160018285097,-2.499064100617e-05,-0.0256537928312571,-0.0109110137940359,0.0576711136855117,0.0116536297204867,-0.0157448682437141,-0.00400559801799881,0.0152288030691854,-0.0168113951745158,-0.0192661711096495,-0.00431448094092655,0.00377435303806471,0.00310952335545813,-0.0182366945141151,-0.0229995870859679,-0.00384842130265964,-0.030129293380714,-0.0155127833562081,-0.0176757867777191,2008-06-26
"19",-0.00375365139787556,-0.000952203066797725,-0.0144005114222425,0.0114799030968419,-0.0127510786623369,-0.00393836851194089,0.00161539041850127,-0.0132375233752958,-0.0174084312256211,-0.00696772620413499,-0.00531183184334778,-0.00602796678528797,-0.0175932548295543,-0.0063095867637103,0.018421625252547,-0.00755586762494286,-0.021049399393179,-0.0101024516671374,-0.0104014336823649,-0.00959012916216064,-0.024001067196258,-0.025124526884986,0.0322400870296181,0.00892744277911227,0.00209104046168725,0.0130029507770888,-0.000760548910769337,-0.0222384281923477,-0.00589657979015664,-0.0285057684256137,0.00348031997639537,-0.00411717740612831,2008-06-27
"20",0.0129189521915222,-0.0116108875724088,0.0137157345506752,0.0133700955567735,-0.0060147764525423,0.00766850837520605,-0.00295461116551774,0.0159192149188082,0.00876172003318883,0.00763927177228897,-0.0124776614089549,0.000156435760399587,0.00862763368989638,0.010640623036055,-0.021041461508601,0.00485726014075578,-0.0409971925846494,-0.0123023889494822,0.00352973391191759,0.0027992152063488,-0.00030384222535795,-0.0107646450432475,-0.0169653907725655,-0.00387715424614001,0.00758969657432546,-0.00350505097180651,-0.00237107079031095,-0.00920872320680138,0.0135771134948679,-0.0175343536021519,0.0160755105252918,0.00324032455285699,2008-06-30
"21",-0.0320423386047624,-0.0234220056753194,-0.011229062295773,0.00287777280522281,-0.0143143569463779,-0.0220348011398838,-0.031267625262177,0.00211535581669338,-0.0219295872373896,-0.0214054512378402,-0.0113211068323197,-0.0177545665099027,-0.0501347652680325,-0.0194381485471536,-0.029716182496343,-0.01820305984822,0.000869824246354763,0.00223054838985045,-0.0195056409655386,-0.0152709604448881,-0.0138051315572931,-0.0474307032669476,-0.0279484055608254,-0.0332845904511063,-0.0103717314998105,-0.0129424128350251,-0.0207812826619585,-0.0182200156012042,-0.0187865274908279,-0.0681265573380436,-0.0257646321151917,-0.00683293590309007,2008-07-01
"22",0.00410889834316763,0.00767581602131229,0.00834446126503306,0.0159772548235614,0.00984436157173559,-0.00104457363684573,-0.000954506101765717,-0.00109271701785886,-0.00503548151752278,-0.00395598663454793,0.00365722737713516,0.00232170726633694,-0.028108443153686,0.0120485451332216,-0.0326126035680937,0.0153185227517006,0.00122025986272955,0.0121914626879127,0.00255322671753907,0.0100350695210015,0.00687848025534287,0.0345211572546053,0.0229999221548418,-0.00587629010187593,-0.00125835921433121,-0.00293791003400884,0.0162552186619992,0.01172721967586,0.00179028869241106,0.0102338052604927,-0.0101027511934173,-0.0124084455123546,2008-07-02
"23",0.006094255190836,-0.00670351824792743,-0.0217715820722756,-0.0237197252874876,-0.0333194583315772,-0.00111112689275404,-0.0142595321083062,-0.0266159668801612,0.00746854080652988,1.41377059690304e-05,-0.0218050537368763,-0.00455479970170656,0.0320555809643559,-0.0137742710086449,0.00460039821203292,-0.00514254565565041,-0.0204620816227286,-0.0240829685872724,0.000366543256730178,-0.0419183543930879,-0.0077456175968149,-0.00928191169878075,-0.0270456013890331,-0.0172214344135988,-0.0250365756424402,-0.0251206234482278,0.00262515120818241,-0.00239147823500329,-0.00946452134169508,0.0089047444016867,0.0045470344502445,-0.00187174119248404,2008-07-03
"24",-0.035371987310732,-0.0249586576187245,-0.00120301604556797,-0.0212743083660049,-0.00511795802289914,-0.0138735239449711,-0.00601684075422738,-0.00439676888038224,-0.0114624973761386,-0.0188390326388898,-0.00290910311611258,-0.0129078065330759,0.00086971579287645,-0.0074837313064341,-0.0130908406300286,-0.0195717799423078,0.000124272248866169,0.000700028525322138,-0.013320747912522,0.00178859258093443,-0.00759498113345357,-0.0228867839829835,-0.0105416776274369,-0.0074517768917209,-0.00543254228381275,-0.00778056487547418,-0.0213112333957355,-0.0132721464387038,-0.00761878369942281,0.0194841249095563,-0.0121343768355926,-0.00423012320719548,2008-07-04
"25",0.0168554265457755,0.00642070400790194,0.00829524025430301,0.0228885351960474,0.0048029785334658,0.0112600519239466,0.00616423720673181,-0.0160637457870661,0.0161680968735947,0.0152657905661599,-0.000893045612836727,0.0165488851106132,0.0144571005072123,0.00856786340848434,-0.00907041944486773,0.00900397713612735,0,-0.00181613121100757,0.00916010166765706,0.00755627848160994,0.00451344678910638,0.0134264005918608,-0.0127191236344005,0.0023151047679308,-0.0180670526071174,-0.00304257477001921,0.0138144774146527,0.0142045759979578,-0.00147326483583388,0.0255735644018546,0.011659231201243,-0.00151170391198371,2008-07-07
"26",-0.0206356482346602,-0.0180480518364348,-0.00466042463864301,-0.00266887197313015,-0.0308348552553706,-0.0137207669674032,-0.00198395200178682,-0.0243930303669999,-0.0149614025739184,-0.0145243990737766,-0.011620214435127,-0.0142376003045409,-0.0164749293300789,0.0194335721999881,-0.0532589534305698,-0.0175060922436925,-0.036943929510441,0.0146433805414122,-0.0135199848948334,-0.0365956118659118,0.0107962423093322,0.00765174194961167,0.0062998369837725,-0.00474365864922884,-0.0311556942008208,0.0100455294348478,-0.0120413023886268,-0.024017099939174,-0.00306594024115066,-0.00766737219090793,-0.0119752997347909,0.000705258157002542,2008-07-08
"27",0.0213675766159762,0.0353013649053742,0.0158476425165418,0.0206668438097843,0.0355220713517397,0.0203532626448674,0.00752710257457164,0.0019707986427477,0.0285769658899522,0.0181426710259337,0.00180614207975981,0.0171578075807545,0.0461035389822131,0.0333019692068714,0.0394800246222944,0.0178187931131169,-0.032394547902075,0.000543984301029567,0.0219950598311973,0.0195622668363206,0.0251713219741663,0.0222075015662005,0.0357635653231178,-0.00100116166021715,0.0092561953779798,0.0229007202096695,0.0217786244592183,0.0212252312405489,0.0183358338472836,0.0276797562160572,0.0200385391079502,-0.00307807610461191,2008-07-09
"28",-0.0315671773392192,-0.016217704239227,0.0399695181320297,-0.0034517049458654,-0.00211270290210208,-0.0173039052915808,-0.00177438285472883,-0.01555033270758,-0.00367718586670267,-0.0216459114575534,0.0184278821922812,-0.0085481439065473,-0.00956606006859066,-0.0177530267004525,-0.0118805950131684,-0.00851441761346112,0.0346589484742647,0.0116810238740594,-0.0245903776235514,-0.0174997239489516,-0.00561380855013959,-0.0107637385527149,-0.0257463207340267,0.000880187495927622,-0.024256104255796,0.0118216245192748,-0.0179028339470341,-0.0160179578217056,-0.0135571499159017,-0.00701347248322323,-0.0226154239285988,-0.00134330100363892,2008-07-10
"29",-0.0267759069039041,-0.0186746567025006,0.0207173717063006,0.0092178670807416,-0.0159248347727987,-0.0200328487219117,-0.00939080893307432,0.00194133146485234,-0.00398698967144147,-0.0227902386897893,0.0026503603314833,-0.0165192942301691,-0.0211709810585628,0.00258346959110781,-0.0654263344491352,-0.0198470463418826,0.00812666182964946,0.0124909908451327,-0.0262609012242117,0.00990814772938103,-0.00503297941857759,-0.0177176408000262,-0.0209117228485198,-0.0119205102380751,0.0164523974750482,-0.00447558876912918,-0.0219564136884898,-0.0193529308509237,-0.0150941317415013,-0.0155095364759786,-0.0224902432665469,-0.0106758462529965,2008-07-11
"30",-0.00260549873726682,0.00403409804412987,-0.024669904829878,0.0051133786753906,0.00203416585813638,0.00657083902124714,0.0183603029679997,-0.0244900663185177,-0.00515097091432129,0.00922125511630754,-0.0122058793758952,0.00627452731745962,0.011397259319967,0.000551476533690272,0.0203819580157282,0.000472430325315225,0.000900766008590671,-0.00659967676695788,0.0149637785792211,-0.0269034596317892,0.000926450061373882,-0.0175100733647291,-0.0059071990508389,0.0225035238209492,-0.0138646834212155,-0.0195008045544947,0.00391102191341678,0.0114216729781994,0.0040885319324118,0.0276255584431241,0.00933395631126859,-0.00285213463202981,2008-07-14
"31",-0.0443230408124031,-0.0521215184034003,0.013507448642652,-0.00534490273220702,-0.0225333102721335,-0.0174022270458464,-0.017114648665695,0.00652582431779685,-0.0132387491448858,-0.0156434721197956,-0.00698835331058541,-0.0153433784713211,-0.0460391030873863,-0.0133775664198339,-0.035317308286348,-0.0207315022767283,-0.00863258157387985,0.00247761504251101,-0.0187924876615965,-0.0321216015439058,-0.0266761646355468,-0.0339708248969908,-0.0535737920149123,-0.0164898605158314,-0.00189532402176559,0.000547296185496212,-0.020822211412271,-0.0107715148570716,-0.00370205513172256,-0.0208639930446871,-0.0183731398694812,-0.0132609688017162,2008-07-15
"32",0.00378163595177589,0.00816058450749921,-0.023498197254527,-0.0165371465788918,-0.0118337656576489,-0.00271504095969478,0.00333291417478178,-0.0266849539369932,0.00441811198068058,0.0029639023279034,-0.0251591362352929,0.00284959413667741,-0.0156380357296642,0.000594237694730096,0.0120478266753774,-0.00528994277858567,-0.0161659352204315,-0.0205246494424171,0.00355593442166886,-0.0376634276776514,-0.0104835567748754,0.0177253469381692,-0.0468155935169045,0.00291434602074807,-0.0273530358006307,-0.0240101679801393,0.00200157828057153,0.00428743029068123,-0.00805262874793611,0.0382425463473774,-0.00740320588233966,0.0101943473086879,2008-07-16
"33",0.0334087484283798,0.0453772700288621,0.00776793125616707,0.0161074949850878,0.036928158876222,0.0317790817457213,0.0249121326989145,-0.00860693616026596,0.0499220089001292,0.0325869411709912,0.0111426908605224,0.0222877376371305,0.0749088770887911,0.0417015705895759,0.0624630291541863,0.0209540229186333,-0.000750002062189019,-0.00137034509476559,0.0341670591480978,0.033397780395455,0.0409638482569719,0.0411428262963916,0.0375743587635293,0.0185913535924933,0.00466564752117305,0.0181369011590062,0.0333539673015844,0.0507809137243775,0.0242192482650789,0.0495898618742068,0.0326477885034713,0.0166306334456625,2008-07-17
"34",0.0181003291491795,0.0194828854397177,0.00279093331938729,-0.0128807433380112,-0.00888208620981001,0.0136218096731739,-0.0284269313239938,-0.0558840511597275,0.0154224207309163,0.0144311712540174,-0.012600137426452,0.0113622568817093,0.0291759953640285,0.0106824685947957,0.0532083113645731,0.0145775811225257,-0.0381758913584989,-0.00195272069215011,0.0137075787564329,-0.00646479994939416,0.00794871372524543,0.0350596209967198,0.015682039416235,-0.0454801905876264,-0.00927628541578861,-0.00140615845975196,0.0205648594031178,0.0258444284561172,0.00796668852099241,0.0183084602774507,0.0128882817511653,0.00187916816548259,2008-07-18
"35",0.0153189052634954,0.014322987183003,0.0143329448302002,0.00765606765382193,0.0215550456858231,0.00640984500850464,0.0116148417926892,-0.0111672203765028,0.00455619383265793,0.00738171412768162,0.0100777187465405,0.00801455277954186,0.00843506633272284,0.0133844219915976,0.042978550485277,0.00405692803156048,0.000992817160530918,-0.00342646348934122,0.0127711832119467,0.0223346341024302,0.0225516304219236,0.0131912881611656,0.0244093875372272,0.00936093982463906,-0.00822383248688077,0.0132182507444753,-0.0083792385354127,0.00848915507511188,0.00462234512589616,0.0159892557415308,0.005021926966876,0.00486440825594355,2008-07-21
"36",-0.00583822406978352,-0.0273500806278612,-0.0058192108571929,-0.013469091258892,-0.00476007485983808,-0.00624144042117243,-0.0135414628493453,-0.0480334406167876,-0.018178422214865,-0.000530220636755457,-0.0104931420676654,0.000880817914570479,-0.0263475855622461,-0.00668801751756634,-0.046245798356745,0.000915826244898857,-0.00908147216281202,-0.00859925467716242,-0.00396432139069525,-0.0159947195708276,-0.00786858715360332,-0.0244130105914052,-0.038573872763634,-0.0117291628930308,0.0179409321613001,-0.00160541853258373,-0.0194602719125922,-0.036540455282235,0.00619577141003809,-0.036166606580941,-0.00780217677761629,0.00612800198106491,2008-07-22
"37",0.00753773078423044,0.0215610930647027,-0.00429648548334677,-0.0266224328917817,0.0125461054551514,0.011131817432485,-0.00839612623584163,-0.0202933774999162,-0.0103969710242955,0.00885451274841802,0.00387700649705807,0.00451602223204145,0.0384379570762983,0.000821900090721074,0.0494518240515415,0.0113969548089611,0.00846357773151847,-0.00480720044215353,0.0080660969320514,-0.0235585878228482,0.00812441965822418,0.00430156344281322,0.0206571554937536,-0.0148197093635399,0.00678712063564864,0.00536496195498005,0.0199075289614218,0.0093580834683363,0.00590479043927511,0.022262222892332,0.0166736943062243,0.00567717158842075,2008-07-23
"38",-0.0285942765621504,-0.0101395962508919,0.00339200311248668,-0.0263046679048735,-0.0174393231661527,-0.017366400367555,-0.0243679367830053,-0.00928299061606309,-0.00862710369892404,-0.0153250940732401,-0.00107142437446837,-0.0183538970357805,0.00683073379254768,-0.000690313345702521,-0.0517246896857398,-0.00713610179514476,-0.0225422097900008,0.0135541600011282,-0.023025561731965,-0.0174335169615019,0.00471893907403923,-0.0130856982641465,0.0115703770128482,-0.0368823620956398,-0.00569932352094962,0.0177351451556483,-0.0207289326811755,-0.0299851380759681,-0.00140609406300743,0.0116721282846616,-0.0230880261578372,-0.0153808901896691,2008-07-24
"39",-0.0079841171396155,-0.022162946043756,-0.00195341975943188,-0.0024344806970304,-0.00378186078084942,-0.00143846109492884,-0.031326605196833,-0.00107784996977897,0.0120090204487309,0.00544628798849396,-0.00923763357383886,-0.000451493080853292,-0.036600838848693,-0.000908394589505397,-0.0172347285664193,5.84287344890419e-05,-0.0188170683905677,-0.00401321557940197,-0.00429621744442761,-0.00984449610002643,0.0181282519938154,-0.00122796679653118,-0.00454303173595234,-0.0451019296862549,-0.00582895342664541,-0.0120759962809586,-0.00798087932661702,-0.000248935827472744,-0.00676816649265092,-0.0366995889642719,-0.000110232587068966,-0.00263269395322172,2008-07-25
"40",-0.00897262379402177,-0.0148098646653455,0.00178551012494966,0.0175586829452721,-0.00375457696012601,-0.00592125253593493,-0.00340252627984369,-0.000286449271232953,-0.00663268855975874,-0.00803221371384947,0.00706115733868174,-0.00712400493697559,0.00643116264794793,0.0136026858877085,-0.0503512412689737,-0.00617136979180104,0.0133256672138005,0.00540405848310974,-0.00861587119094159,0.0228595619386966,0.00938551691009559,-0.0121157595818126,0.00877670052194772,-0.0126379624979845,0.002107328101173,0.00660521347287401,-0.00575676417340562,-0.000712073033595506,-0.0007724836046954,0.0159730390830819,-0.00634703888792279,-0.0110055214169317,2008-07-28
"41",0.00952115475509651,-0.0182484904284388,-0.0109044945836802,-0.0149451393513395,-0.00521748691624054,-0.00605909597844995,-0.00337167854739539,0.00303155718018936,-0.0126318767986672,-0.00927391406873826,-0.0103330119221474,-0.00358355305131222,-0.0228408153624345,-0.000238672832746555,-0.0233270218621661,-0.0143509089060609,-0.015711006481056,-0.0133026670536032,-0.00687654415665205,0.000477670404885134,-0.0114193695959586,-0.0198780972855742,0.00022902482601961,-0.00791503177329845,-0.0131173371776327,-0.00661432379167668,0.00928049004613076,-0.0137065214790611,-0.00652345977668251,0.0382498595688749,-0.00449591635743245,0.00551088062469611,2008-07-29
"42",-0.000386566314976414,0.010728847175066,0.00747800262833438,0.00353399293679136,0.0174145988001849,0.0131458431790775,0.0339681767935068,0.042715843903606,0.0085866162435379,0.0166713414726558,0.0218391934351835,0.00948173538003008,6.74733784040051e-05,0.0302384811786838,-0.0447387528515165,0.00203359068221626,0.0290089088471154,0.00880748853379281,0.00912387268236194,0.022947116602851,0.0419043062137856,0.00252183674060998,0.0458396699703898,0.029276985444161,-0.00397303663824943,0.0144123497398236,0.00922730844812034,0.0191732604554309,0.0125923783922614,0.070794821484953,0.0177730455649017,0.0159077194216815,2008-07-30
"43",0.00616103758557068,-0.00794316055273624,-0.000591019153090038,0.0129425122386316,0.0116312916351497,0.00188535959208588,0.0118372169955896,0.0350781392494354,0.00202801455829441,0.000601441392710208,0.0016716191171047,0.00714673386923938,0.00595611844048786,-0.0238993914452017,-0.0182765589211677,-0.000535799346045596,0,0.0110329110351499,-0.0091778525633024,0.0231036230668593,-0.000198156318365289,0.00316481192501002,-0.0121281627843941,0.0121100957299638,-0.00725207570859969,0.00759255794874104,0.0082046701589749,0.000155677925131155,0.00522709474891687,0.0405456573413777,-0.0010016528864111,-0.00600665935971614,2008-07-31
